date,author,start_price,end_price,year,tech,decade,dimension,technique,category
2021, Boris Ottenberg,1600,1650.0,1946.0," õli, lõuend",1940.0,2484.0,Oil on canvas,Oil paint
2021, Ado Vabbe,3400,3600.0,1953.0, akvarell,1950.0,1189.0,Watercolour,Other paint
2021, Sirje Runge,3000,4700.0,1972.0, guašš,1970.0,3481.0,Gouache,Other paint
2021, Aleksander Vardi,3200,3200.0,1968.0," guašš, akvarell,pliiats",1960.0,1457.0,Watercolour,Other paint
2021, Malle Leis,2700,5400.0,1985.0, akvarell,1980.0,3481.0,Watercolour,Other paint
2021, Raoul Kurvitz,2800,4000.0,1994.0, akrüül,1990.0,28493.36,Acrylic,Other paint
2021, Kaljo Põllu,1500,2250.0,1971.0, graafika,1970.0,1353.0,Graphics,Graphics
2021, Andres Tolts,800,1750.0,1985.0, graafika,1980.0,1443.0,Graphics,Graphics
2021, Aino Bach-Liimand,1900,4700.0,1936.0, graafika,1930.0,,Graphics,Graphics
2021, Eduard Wiiralt,4500,5200.0,1934.0, graafika,1930.0,1794.0,Graphics,Graphics
2021, Eduard Wiiralt,2000,3400.0,1940.0, graafika,1940.0,552.0,Graphics,Graphics
2021, Marje Üksine,1900,1900.0,1996.0," süsi, pastell, akvarell",1990.0,5230.55,Watercolour,Other paint
2021, Aino Bach,2000,2800.0,1950.0, joonistus,1950.0,2376.0,Drawing,Drawing
2021, Raul Meel,6300,6300.0,1993.0, akrüül,1990.0,13886.0,Acrylic,Other paint
